"Ottoneu ID",Name,"FG ID","FG Minor ID","MLBAM ID",Birthday,"Ottoneu Positions"
25844,"Leonardo Taveras",,sa3002934,672405,09/07/1998,RP
25851,"Roy Garcia",,sa3002941,672418,08/28/2000,Util
25861,"Yovanny Cruz",,sa3002951,672442,08/23/1999,RP
25866,"Keider Montero",22630,sa3002956,672456,07/06/2000,SP/RP
25875,"Helcris Olivarez",,sa3002965,672487,08/08/2000,RP
25890,"Danis Correa",,sa3002980,672550,08/26/1999,Util
25892,"Ignacio Feliz",,sa3002982,672553,10/23/1999,Util
25895,"Cleiverth Perez",,sa3002985,672558,02/05/2000,Util
25903,"Angel Zerpa",22717,sa3002993,672582,09/27/1999,RP
25908,"Naswell Paulino",,sa3002998,672614,04/17/2000,Util
25930,"Roansy Contreras",22810,sa3003020,672710,11/07/1999,SP/RP
25931,"Luis Palacios",,sa3003021,672712,07/01/2000,SP/RP
25946,"Samuel Reyes",,sa3003036,672795,03/13/1996,Util
25949,"Angel Macuare",,sa3003039,672836,03/03/2000,RP
25965,"Jose Lopez",22982,sa3003055,673111,02/15/1999,RP
25993,"Victor Santos",,sa3003083,673257,07/12/2000,Util
26016,"Carlos Romero",,sa3003106,673395,07/15/1999,RP
26033,"Robinson Pina",23091,sa3003123,673820,11/26/1998,SP/RP
26040,"Eduardo Salazar",23135,sa3003131,674285,05/05/1998,RP
26047,"Osvaldo Bido",23150,sa3003138,674370,10/18/1995,SP/RP
26049,"Steven Cruz",23165,sa3003140,674444,06/15/1999,RP
26068,"Juan Mejia",23237,sa3003159,675848,07/04/2000,RP
26075,"Jose Butto",23313,sa3003166,676130,03/19/1998,RP
26080,"Christopher Morel",21897,sa3003171,666624,06/24/1999,OF
26082,"Ernesto Martinez Jr.",,sa3003173,667803,06/20/1999,1B
26093,"Yunior Severino",,sa3003185,670870,10/03/1999,Util
26099,"Ivan Herrera",20599,sa3003191,671056,06/01/2000,C
26105,"David Garcia",,sa3003197,671272,02/06/2000,Util
26127,"Rafael Lantigua",,sa3003219,672463,04/28/1998,2B/3B
26129,"Jordan Diaz",22650,sa3003221,672478,08/13/2000,Util
26133,"Jhoneiker Betancourt",,sa3003225,672501,05/02/2000,Util
26134,"Gabriel Moreno",22664,sa3003226,672515,02/14/2000,C
26150,"Gustavo Campero",22707,sa3003242,672569,09/20/1997,OF
26154,"Maikel Garcia",22715,sa3003246,672580,03/03/2000,2B/SS/3B/OF
26170,"Eliezer Alfonzo",,sa3003262,672613,09/23/1999,C
26182,"Luis Mieses",,sa3003274,672635,05/31/2000,OF
26184,"Steward Berroa",22766,sa3003276,672642,06/05/1999,OF
26188,"Diego Infante",,sa3003280,672653,10/22/1999,Util
26196,"Jose Peroza",,sa3003288,672692,06/15/2000,Util
26198,"Geraldo Perdomo",22799,sa3003290,672695,10/22/1999,SS
26199,"Francisco Acuna",,sa3003291,672696,01/12/2000,SS
26203,"Jose Devers",20540,sa3003295,672701,12/07/1999,2B
26213,"Oswald Peraza",22823,sa3003305,672724,06/15/2000,1B/2B/SS/3B
26224,"Alexander Canario",22842,sa3003316,672744,05/07/2000,OF
26234,"Wenceel Perez",22857,sa3003326,672761,10/30/1999,OF
26238,"Deury Carrasco",,sa3003330,672767,09/20/1999,Util
26255,"Sebastian Espino",,sa3003347,672823,05/29/2000,Util
26267,"Jorge Caballero",,sa3003360,672850,01/10/2000,Util
26292,"Yainer Diaz",23003,sa3003386,673237,09/21/1998,C
26346,"Bryan Sammons",20462,sa3003932,676614,04/27/1995,RP
26361,"Chase Pinder",,sa3003961,676198,03/16/1996,Util
26368,"Chandler Seagle",23552,sa3003969,676882,05/23/1996,C
26373,"Jason Alexander",19666,sa3003997,669920,03/01/1993,SP/RP
26378,"Robinson Ortiz",,sa3004006,673662,01/04/2000,RP
26382,"Seth Elledge",19766,sa3004011,676220,05/20/1996,RP
26384,"Calvin Faucher",20116,sa3004013,676534,09/22/1995,RP
26385,"Max Roberts",,sa3004014,676611,07/23/1997,RP
26386,"Ty Tice",20177,sa3004015,676709,07/04/1996,RP
26390,"Matt Peacock",20339,sa3004019,676840,02/27/1994,RP
26404,"Luis Campusano",22217,sa3004041,669134,09/29/1998,C
26407,"Jeremy Arocho",,sa3004046,671080,10/06/1998,Util
26408,"Gabriel Arias",22563,sa3004047,672356,02/27/2000,2B/SS
26411,"Lenyn Sosa",22896,sa3004051,672820,01/25/2000,1B/2B
26414,"David Banuelos",23250,sa3004056,675915,10/01/1996,Util
26422,"Jancarlos Cintron",,sa3004065,676857,12/01/1994,Util
26425,"Chris Roller",23557,sa3004068,676896,10/08/1996,Util
26442,"Collin Snider",23307,sa3004093,676092,10/10/1995,RP
26444,"Phoenix Sanders",20541,sa3004098,676637,06/05/1995,RP
26445,"Beau Sulser",23420,sa3004099,676641,05/05/1994,RP
26446,"Will Vest",19769,sa3004101,676684,06/06/1995,RP
26461,"Zack Kelly",20349,sa3004118,677161,03/03/1995,RP
26472,"MJ Melendez",22197,sa3004139,669004,11/29/1998,OF
26473,"Bubba Thompson",22261,sa3004140,669352,06/09/1998,Util
26477,"Jeisson Rosario",,sa3004146,671271,10/22/1999,Util
26478,"Johnathan Rodriguez",22530,sa3004147,671286,11/04/1999,OF
26479,"Jordy Barley",,sa3004148,672357,12/03/1999,Util
26480,"Agustin Ruiz",,sa3004149,672361,09/23/1999,Util
26484,"Blake Hunt",,sa3004153,675448,11/10/1998,C
26489,"Brewer Hicklen",20450,sa3004159,676551,02/09/1996,OF
26492,"Rylan Bannon",19768,sa3004162,676625,04/22/1996,Util
26494,"Mark Contreras",20122,sa3004164,676628,01/24/1995,Util
26495,"Bligh Madris",20054,sa3004165,676632,02/29/1996,1B
26496,"Zach Reks",19667,sa3004166,676646,11/12/1993,Util
26503,"Mickey McDonald",20533,sa3004173,676782,06/02/1995,Util
26504,"Chas McCormick",19599,sa3004174,676801,04/19/1995,OF
26509,"Matthew Batten",20157,sa3004179,676946,06/22/1995,1B/3B
26519,"Dylan File",,sa3004197,668766,06/04/1996,SP/RP
26521,"Carlos Hernandez",22713,sa3004199,672578,03/11/1997,RP
26525,"Dedniel Nunez",23055,sa3004203,673380,06/05/1996,RP
26526,"Anderson Bido",,sa3004204,675525,05/07/1999,RP
26531,"Riley O'Brien",20348,sa3004210,676617,02/06/1995,RP
26532,"Blake Weiman",,sa3004211,676620,11/05/1995,RP
26535,"Hunter Stratton",23455,sa3004216,676702,11/17/1996,RP
26544,"Caleb Boushley",19736,sa3004226,676961,10/01/1993,SP/RP
26562,"Ryan Vilade",22165,sa3004256,668723,02/18/1999,2B/OF
26564,"Cal Mitchell",22169,sa3004258,668751,03/08/1999,OF
26567,"Livan Soto",22471,sa3004264,670869,06/22/2000,2B/SS
26570,"Otto Lopez",19608,sa3004268,672640,10/01/1998,2B/SS
26578,"Canaan Smith-Njigba",23264,sa3004279,675986,04/30/1999,Util
26593,"Ryan Dorow",23559,sa3004295,676900,08/21/1995,Util
26616,"Alex Mauricio",,sa3004337,676089,08/24/1996,Util
26621,"Josh Fleming",20418,sa3004344,676596,05/18/1996,RP
26623,"Nick Margevicius",20395,sa3004346,676606,06/18/1996,SP/RP
26639,"Matt Merrill",,sa3004364,677017,06/11/1998,RP
26648,"Drew Waters",20505,sa3004378,671221,12/30/1998,OF
26653,"Israel Pineda",22906,sa3004385,672832,04/03/2000,Util
26678,"Jake Walsh",20227,sa3004457,673904,07/20/1995,RP
26682,"Jorge Benitez",,sa3004462,676221,06/02/1999,RP
26688,"Tommy Romero",23465,sa3004469,676720,07/08/1997,SP/RP
26702,"Matt Seelinger",,sa3004483,676910,04/19/1995,RP
26707,"Josh Walker",23617,sa3004488,677020,12/01/1994,RP
26718,"Hagen Danner",22116,sa3004501,668470,09/30/1998,RP
26734,"Davis Schneider",23565,sa3004518,676914,01/26/1999,2B/OF
26748,"Tyler Ivey",20237,sa3004574,663959,05/12/1996,SP/RP
26753,"Francisco Morales",22913,sa3004581,672839,10/27/1999,RP
26754,"Drew Strotman",,sa3004584,675977,09/03/1996,Util
26759,"Jared Solomon",23425,sa3004589,676660,06/10/1997,RP
26760,"Ricky Karcher",23449,sa3004590,676689,09/18/1997,RP
26761,"Brody Rodning",,sa3004591,676697,01/14/1996,RP
26763,"Ron Marinaccio",23488,sa3004593,676760,07/01/1995,RP
26780,"Buddy Kennedy",22505,sa3004617,671083,10/05/1998,1B/3B
26783,"Jake Meyers",20308,sa3004621,676694,06/18/1996,OF
26794,"Hans Crouse",22192,sa3004642,668968,09/15/1998,RP
26798,"Seth Corry",,sa3004648,671288,11/03/1998,Util
26800,"Yoendrys Gomez",22872,sa3004650,672782,10/15/1999,SP/RP
26806,"Nick Raquet",20333,sa3004658,675919,12/12/1995,RP
26807,"Janson Junk",23301,sa3004659,676083,01/15/1996,SP/RP
26809,"Jackson Tetreault",20565,sa3004662,676194,06/03/1996,RP
26833,"Drew Ellis",19873,sa3004687,656403,12/01/1995,1B/3B
26841,"Osvaldo Berrios",,sa3004702,676047,11/29/1999,RP
26843,"Bryce Conley",,sa3004704,676785,08/22/1994,SP
26847,"Kodi Whitley",19731,sa3004708,676831,02/21/1995,RP
26851,"Tim Naughton",,sa3004713,676987,11/14/1995,RP
26857,"Mark Vientos",22184,sa3004720,668901,12/11/1999,3B
26860,"Nick Allen",22277,sa3004723,669397,10/08/1998,SS
26869,"Jacob Heatherly",,sa3004736,669436,05/20/1998,Util
26881,"Bryce Johnson",20002,sa3004753,669369,10/27/1995,OF
26882,"Tyler Freeman",22532,sa3004755,671289,05/21/1999,2B/OF
26895,"Shane Matheny",,sa3004780,676847,06/05/1996,Util
26903,"Kutter Crawford",20531,sa3004798,676710,04/01/1996,RP
26912,"Bruce Zimmermann",20370,sa3004810,669145,02/09/1995,SP/RP
26913,"Steven Jennings",,sa3004812,675651,11/13/1998,RP
26915,"Jose Caballero",23401,sa3004817,676609,08/30/1996,2B/SS/3B/OF
26917,"Quincy Nieporte",,sa3004819,676811,07/29/1994,Util
26921,"Jakob Hernandez",,sa3004823,674342,05/19/1996,Util
26934,"Jack Larsen",20510,sa3004840,677223,01/13/1995,Util
26935,"David Parkinson",,sa3004857,663982,12/14/1995,Util
26940,"Ricky Vanasco",23391,sa3004863,676568,10/13/1998,RP
26946,"Ernesto Jaquez",,sa3004869,677656,06/11/1999,Util
26949,"Diosmerky Taveras",,sa3004872,677676,09/23/1999,Util
26956,"Micael Ramirez",,sa3004883,676017,06/08/1999,Util
26957,"Justin Connell",,sa3004884,676667,03/11/1999,OF
26958,"Mason Martin",,sa3004885,676733,06/02/1999,Util
26964,"Spencer Howard",23252,sa3004923,675921,07/28/1996,RP
26972,"Lamar Sparks",,sa3004932,676473,09/26/1998,Util
26976,"Jared Young",20404,sa3004937,676724,07/09/1995,1B/OF
26993,"Je'Von Ward",,sa3004969,669219,10/25/1999,OF
26996,"Imanol Vargas",,sa3004972,677673,06/29/1998,OF
26999,"Cody Bolton",23265,sa3004975,675989,06/19/1998,RP
27001,"Greg Deichmann",19872,sa3004977,656364,05/31/1995,Util
27014,"Mark Kolozsvary",21304,sa3004996,656627,09/04/1995,C
27019,"Darren McCaughan",20038,sa3005014,670766,03/18/1996,SP/RP
27025,"Michael Mercado",23223,sa3005024,675650,04/15/1999,RP
27027,"Gerald Ogando",,sa3005026,676012,07/28/2000,RP
27029,"Matt Turner",,sa3005029,676666,08/04/1999,RP
27037,"Paul Campbell",22248,sa3005052,669294,07/26/1995,RP
27048,"Prelander Berroa",22932,sa3005069,672860,04/18/2000,RP
27049,"Brayan De Paula",,sa3005070,675527,06/25/1999,Util
27052,"Sadrac Franco",,sa3005073,677614,06/04/2000,RP
27055,"Adam Hall",,sa3005077,647228,05/22/1999,OF
27057,"Jacob Amaya",23296,sa3005081,676070,09/03/1998,SS
27058,"Wilyer Abreu",23772,sa3005082,677800,06/24/1999,OF
27059,"Nate Pearson",20160,sa3005097,663878,08/20/1996,RP
27062,"Nick Snyder",23493,sa3005100,676766,10/10/1995,RP
27063,"Tyler Dearden",,sa3005103,676280,07/06/1998,OF
27068,"Marlin Willis",,sa3005116,668707,06/05/1998,RP
27069,"Blayne Enlow",,sa3005117,669416,03/21/1999,Util
27070,"Matt Sauer",22284,sa3005118,669422,01/21/1999,SP/RP
27074,"Ben Brown",23590,sa3005122,676962,09/09/1999,SP/RP
27081,"Nelson Velazquez",23359,sa3005129,676369,12/26/1998,OF
27083,"Luis Vazquez",23442,sa3005131,676679,10/10/1999,SS/3B
27085,"Dalvin Rosario",,sa3005144,672777,06/15/2000,Util
27093,"Jan Mercado",,sa3005152,676286,08/28/1999,Util
27096,"Max Lazar",23426,sa3005163,676661,06/03/1999,RP
27100,"Freddy Tarnok",23324,sa3005175,676206,11/24/1998,SP/RP
27109,"Lincoln Henzman",,sa3005187,669205,07/04/1995,Util
27112,"Mark Washington",,sa3005194,675976,03/22/1996,Util
27115,"Luis Garcia",23735,sa3005197,677651,12/13/1996,SP/RP
27125,"Cam Robinson",,sa3005216,676515,09/06/1999,Util
27134,"Matt Givin",,sa3005229,676769,06/17/1999,Util
27148,"Joey Cantillo",23335,sa3005246,676282,12/18/1999,SP/RP
27162,"Ezequiel Duran",23733,sa3005271,677649,05/22/1999,1B/2B/SS/3B/OF
27164,"Alex Lange",19883,sa3005280,656638,10/02/1995,RP
27165,"DL Hall",22207,sa3005282,669084,09/19/1998,RP
27167,"Eduarniel Nunez",23162,sa3005284,674384,06/07/1999,RP
27170,"Randy Dobnak",23798,sa3005287,677976,01/17/1995,SP/RP
27184,"Cory Abbott",20277,sa3005305,676265,09/20/1995,SP/RP
27185,"Garrett Whitlock",20191,sa3005306,676477,06/11/1996,RP
27203,"Gabriel Yanez",,sa3005332,673394,07/22/1999,RP
27205,"Matt Tabor",,sa3005334,675652,07/14/1998,Util
27207,"Alejandro Kirk",22581,sa3005337,672386,11/06/1998,C
27208,"Jeremiah Estrada",22210,sa3005339,669093,11/01/1998,RP
27220,"Joe Dunand",19727,sa3005360,656388,09/20/1995,Util
27222,"Ray Kerr",23809,sa3005362,678061,09/10/1994,RP
27284,"Danny Coulombe",13293,sa455412,543056,10/26/1989,RP
27289,"Ryan Carpenter",12699,sa455439,543001,08/22/1990,RP
27337,"Luke Bard",14288,sa501941,572703,11/13/1990,RP
27350,"Dylan Floro",13394,sa502066,571670,12/27/1990,RP
27365,"Matt Dermody",14844,sa502297,571616,07/04/1990,RP
27457,"Luke Maile",13355,sa503535,571912,02/06/1991,C
27458,"Hoby Milner",13346,sa503539,571948,01/13/1991,RP
27495,"Joe Mantiply",14857,sa503764,573009,03/01/1991,RP
27620,"Jacob Stallings",13723,sa526927,607732,12/22/1989,C
27723,"Jason Adam",11861,sa548332,592094,08/04/1991,RP
27771,"Kent Emanuel",15849,sa549399,592288,06/04/1992,RP
27773,"Rowan Wick",14646,sa549441,592858,11/09/1992,RP
27806,"Daniel Ponce de Leon",16110,sa549749,594965,01/16/1992,RP
27824,"D.J. Snelten",15949,sa549813,592769,05/29/1992,RP
27835,"Jack Reinheimer",14938,sa549854,595373,07/19/1992,Util
27836,"Mark Payton",16042,sa549855,592622,12/07/1991,Util
27852,"Konner Wade",14655,sa549985,592831,12/03/1991,RP
27915,"Chad Wallach",17161,sa550207,595453,11/04/1991,C
27995,"Andrew Kittredge",12828,sa577676,552640,03/17/1990,RP
28021,"Austin Nola",15941,sa577789,543592,12/28/1989,C
28030,"Nick Ramirez",12575,sa577807,598286,08/01/1989,RP
28076,"Drew VerHagen",13424,sa578024,572403,10/22/1990,RP
28079,"Nick Martini",12005,sa578044,605361,06/27/1990,OF
28104,"Nick Anderson",18337,sa578957,623433,07/05/1990,RP
28132,"Anthony Bemboom",13854,sa579274,621532,01/18/1990,Util
28285,"Harold Castro",14691,sa596288,605612,11/30/1993,SS/3B
28308,"Angel Sanchez",11776,sa596521,605795,11/28/1989,RP
28309,"Esteban Quiroz",19780,sa596560,606019,02/17/1992,Util
28456,"Yonathan Daza",15794,sa597083,602074,02/28/1994,Util
28514,"Ramon Urias",18795,sa597169,602104,06/03/1994,2B/3B
28539,"Jose Adames",,sa597194,600853,01/17/1993,RP
28564,"Joel Payamps",14332,sa597219,606303,04/07/1994,RP
28589,"Geronimo Franzua",,sa597245,601980,09/25/1993,Util
28609,"Miguel Del Pozo",18792,sa597267,600887,10/14/1992,RP
28625,"Reyes Moronta",14966,sa597322,606625,01/06/1993,RP
28708,"Michael Kelly",12791,sa597767,547184,09/06/1992,RP
28709,"Cam Gallagher",12981,sa597771,595956,12/06/1992,Util
28712,"Adrian Houser",12718,sa597779,605288,02/02/1993,SP/RP
28729,"Colten Brewer",12997,sa597829,605155,10/29/1992,RP
28734,"Michael Perez",12977,sa597838,605421,08/07/1992,Util
28735,"Tayler Scott",13652,sa597840,605463,06/01/1992,RP
28743,"Jordan Weems",13190,sa597862,607179,11/07/1992,RP
28750,"Scott McGough",12056,sa597876,543518,10/31/1989,RP
28784,"Scott Barlow",14993,sa597976,605130,12/18/1992,RP
28788,"Dereck Rodriguez",14509,sa597982,605446,06/05/1992,RP
28789,"Jake Cave",14477,sa597983,595909,12/04/1992,Util
28855,"Jace Fry",16159,sa598246,605240,07/09/1993,RP
28856,"Andrew Suarez",18300,sa598260,605498,09/11/1992,RP
28863,"Jack Lopez",13663,sa598270,605346,12/16/1992,SS/3B
28931,"Jon Berti",12037,sa598490,542932,01/22/1990,2B/3B
28991,"Joey Krehbiel",13707,sa598762,607216,12/20/1992,RP
29023,"Spencer Patton",12361,sa598809,607359,02/20/1988,RP
29067,"Yacksel Rios",15007,sa599007,605441,06/27/1993,RP
29123,"Daniel Camarena",14467,sa599205,547176,11/09/1992,RP
29154,"Phillip Evans",12950,sa599250,595943,09/10/1992,Util
29222,"Aaron Bummer",16258,sa599349,607481,09/21/1993,RP
29323,"Jake Reed",16209,sa599532,596082,09/29/1992,RP
29497,"Andres Machado",14681,sa600688,600921,04/22/1993,RP
29522,"Eric Haase",14111,sa601042,606992,12/18/1992,C
29584,"Vimael Machin",17684,sa602488,605353,09/25/1993,1B/2B/3B
29617,"Chris Ellis",16125,sa602616,595939,09/22/1992,RP
29645,"Andrew Vasquez",19482,sa602686,607755,09/14/1993,RP
29666,"John Means",16269,sa602859,607644,04/24/1993,SP/RP
29679,"Zach Thompson",16094,sa602893,605507,10/23/1993,SP/RP
29680,"Matt Beaty",17710,sa602895,607461,04/28/1993,Util
29684,"Tyler Webb",14974,sa602910,643778,07/20/1990,RP
29686,"Wes Benjamin",19243,sa602914,605138,07/26/1993,SP/RP
29687,"Brandon Leibrandt",16135,sa602915,605335,12/13/1992,SP/RP
29736,"Joey Meneses",14366,sa604598,608841,05/06/1992,1B
29790,"Kyle Farmer",14813,sa620958,571657,08/17/1990,1B/2B/SS/3B
29865,"Luke Farrell",15101,sa621674,608652,06/07/1991,RP
29976,"Ricardo Pinto",16318,sa656014,620982,01/20/1994,RP
29988,"Anthony Castro",19789,sa656041,621593,04/13/1995,RP
29992,"Jose Alvarado",17780,sa656049,621237,05/21/1995,RP
30041,"Victor Reyes",15487,sa657236,622682,10/05/1994,Util
30055,"Jose Godoy",15808,sa657267,608422,10/13/1994,Util
30085,"Nabil Crismatt",17732,sa657397,622503,12/25/1994,SP/RP
30102,"Pablo Reyes",16357,sa657423,622569,09/05/1993,SS
30128,"Franmil Reyes",14566,sa657490,614177,07/07/1995,Util
30130,"Jose Ruiz",14552,sa657492,614179,10/21/1994,RP
30154,"Angelo Castellano",,sa657521,613546,01/13/1995,Util
30196,"Seranthony Dominguez",19249,sa657573,622554,11/25/1994,RP
30238,"Anthony Vizcaya",,sa657689,622415,10/24/1993,Util
30258,"Jesus Tinoco",16300,sa657723,622786,04/30/1995,RP
30347,"Erick Leal",,sa657825,612797,03/17/1995,SP
30367,"Huascar Brazoban",6107,sa657849,623211,10/15/1989,RP
30373,"Collin Wiles",15106,sa657869,621079,05/30/1994,RP
30449,"Colin Poche",19403,sa657989,621363,01/17/1994,RP
30457,"Ty Buttrey",14719,sa657997,621142,03/31/1993,RP
30465,"Tim Lopes",14137,sa658008,621005,06/24/1994,Util
30474,"Joe Hudson",14412,sa658019,621529,05/21/1991,Util
30491,"Jesus Liranzo",,sa658076,622338,03/07/1995,RP
30517,"Andrew Velazquez",14196,sa658104,623205,07/14/1994,2B/SS
30520,"Tyler Heineman",13897,sa658108,623168,06/19/1991,C
30529,"Austin Adams",13801,sa658119,613534,05/05/1991,RP
30602,"Elieser Hernandez",16933,sa658203,622694,05/03/1995,RP
30624,"J.B. Wendelken",14506,sa658247,605525,03/24/1993,RP
30682,"David Bote",14593,sa658323,623520,04/07/1993,Util
30695,"Jackson Stephens",14420,sa658342,623451,05/11/1994,RP
30696,"Louis Head",13259,sa658343,545343,04/23/1990,RP
30725,"Michael Petersen",20827,sa658475,656848,05/16/1994,RP
30759,"Alec Mills",13834,sa658528,621219,11/30/1991,RP
30764,"Tejay Antone",16233,sa658534,622088,12/05/1993,RP
30833,"Drew Anderson",15130,sa658613,623454,03/22/1994,RP
30851,"Ashton Goudeau",15139,sa658634,623485,07/23/1992,RP
30855,"Cody Poteet",18769,sa658640,547001,07/30/1994,RP
30856,"Daniel Zamora",17811,sa658641,623354,04/15/1993,RP
30877,"DJ Stewart",17766,sa658672,621466,11/30/1993,Util
30886,"Cole Irvin",19244,sa658684,608344,01/31/1994,RP
30899,"Justin Garza",19784,sa658782,621057,03/20/1994,RP
30900,"Skye Bolt",17723,sa658783,621450,01/15/1994,Util
30927,"Josh Lester",17737,sa658811,623507,07/17/1994,Util
30976,"Alex Young",18333,sa658917,622065,09/09/1993,RP
30979,"Evan Phillips",17734,sa658921,623465,09/11/1994,RP
30980,"Thomas Pannone",17281,sa658922,623381,04/28/1994,RP
30982,"Justin Topa",15145,sa658926,623437,03/07/1991,RP
30991,"Ryan Burr",17536,sa658938,621114,05/28/1994,RP
30993,"Kyle Cody",19686,sa658940,621129,08/09/1994,RP
31002,"Jose Cuas",17701,sa658962,621016,06/28/1994,RP
31004,"Tyler Ferguson",19481,sa658964,621053,10/05/1993,RP
31020,"Eric Hanhold",18332,sa658986,621098,11/01/1993,RP
31031,"Wynton Bernard",13408,sa658999,592144,09/24/1990,Util
31043,"Trey Wingenter",17793,sa659030,622259,04/15/1994,RP
31046,"Donovan Walton",19314,sa659038,622268,05/25/1994,2B/SS
31056,"James Marvel",19675,sa659052,621086,09/17/1993,RP
31060,"Jacob Waguespack",18318,sa659056,621097,11/05/1993,RP
31073,"Zach Remillard",19788,sa659077,621545,02/21/1994,Util
31091,"Elier Hernandez",13750,sa659238,609274,11/21/1994,Util
31098,"Nolan Long",,sa659265,621048,01/19/1994,Util
31150,"Brad Wieck",16390,sa659424,623364,10/14/1991,RP
31173,"Giovanny Gallegos",14986,sa659493,606149,08/14/1991,RP
31194,"Ranger Suarez",17277,sa659551,624133,08/26/1995,SP
31391,"Yadiel Hernandez",19334,sa724030,628450,10/09/1987,Util
31393,"Matt Krook",19315,sa737535,640454,10/21/1994,RP
31394,"Ben DeLuzio",19644,sa737626,641512,08/09/1994,Util
31398,"Ryan Hendrix",19535,sa738145,641682,12/16/1994,RP
31419,"Sterling Sharp",19671,sa738458,643532,05/30/1995,RP
31420,"Cody Thomas",19828,sa738459,642137,10/08/1994,Util
31423,"Eli White",19346,sa738478,642201,06/26/1994,OF
31424,"Garrett Hampson",19262,sa738479,641658,10/10/1994,2B/OF
31426,"Wil Crowe",19800,sa738488,640444,09/09/1994,SP/RP
31428,"T.J. Zeuch",19269,sa738498,643615,08/01/1995,RP
31430,"Chris Okey",19245,sa738505,608360,12/29/1994,C
31431,"Dalton Moats",,sa738506,641889,05/24/1995,Util
31434,"Thomas Hatch",19264,sa738514,641672,09/29/1994,SP/RP
31435,"Charles Leblanc",19813,sa738521,641779,06/03/1996,Util
31438,"Griffin Jax",20253,sa738570,643377,11/22/1994,RP
31439,"Matt Foster",19647,sa738581,641582,01/27/1995,RP
31440,"J.C. Escarra",20084,sa738605,641555,04/24/1995,C
31455,"Michael Reed",,sa738683,642002,04/27/1995,Util
31457,"A.J. Puckett",,sa738686,643494,05/27/1995,RP
31477,"Caleb Hamilton",19842,sa738961,643348,02/05/1995,Util
31478,"Daulton Jefferies",19345,sa738964,641726,08/02/1995,RP
31487,"Robbie Tenerowicz",,sa738999,642134,01/06/1995,Util
31488,"Bryan Baker",19804,sa739000,641329,12/02/1994,RP
31492,"Connor Brogdon",21205,sa739015,641401,01/29/1995,RP
31505,"Jacob Latz",21306,sa829008,656641,04/08/1996,SP/RP
31508,"Michael Papierski",21386,sa829203,657709,02/26/1996,Util
31509,"Kevin Ginkel",19876,sa829213,656464,03/24/1994,RP
31514,"J.B. Bukauskas",20491,sa829263,656266,10/11/1996,RP
31515,"Drew Lugbauer",,sa829268,656666,08/23/1996,Util
